name,location
Ol’ginskaya,28.3236956
Loangmaka,116.3928301
Velikiy Ustyug,46.4179523
Kotlyarevskaya,44.06134
Daminggong,108.975658
Dongchen,116.416357
Vladikavkaz,44.6896426
Mamburao,120.618416
Taurija,-77.32901
Wola Filipowska,19.5866652
Keti Bandar,67.4549228
Skýros,24.5955356
Mabugang,115.415276
Pangkalan,111.622398
Samaro,69.104948
Mairinque,-47.1947232
Mukdahan,104.3559158
Sarov,43.347223
San Eduardo,121.0315758
Krasnoshchekovo,82.756927
Juhaynah,31.4945887
Pokrovskoye-Streshnëvo,37.478747
Estacion,121.0125865
Qijiazuo,113.241823
Las Carreras,-65.2103256
Chakaray,69.4377
Sanjiao,113.418215
Capinzal,-51.6044276
Dazhangzhuang,114.890194
Madīnat ‘Īsá,50.5523828
Mysove,35.8363269
Parigi,120.167297
Caoxi,107.730679
Binonga,122.9829759
Krivyanskaya,40.1860046
Pasirpanjang,108.8796091
Jugantang,108.3301
Shijing,118.431541
Galatás,23.447887
Al Muharraq,50.6223267
Lũng Hồ,105.2545888
Dokuchayevs’k,37.6772484
Lapai,6.663812
Tsubame,138.8987052
Ishigaki,137.4474511
Skärholmen,17.8926893
Qingxi,114.164223
Tuqiao,116.686439
Ar Ru’ays,51.1977605
San Buenaventura,-87.1996084
Abiko,135.4162726
Uddiawan,121.1486664
Arras,2.7425682
Santa Eulalia,-76.6658165
Falënki,51.5974391
Pestovo,35.8080537
Barra de Carrasco,-56.0333596
Alpedrinha,-7.4631571
Cibolang,106.8679899
Beni,29.4527538
Lý Sơn,109.1107114
Kukuna,-12.664461
Zhongluotan,113.404729
Boucherville,-73.4372336
Babana,3.8171953
Burträsk,20.4852704
Fudian,119.872545
Banyuurip,112.7196817
Xiage,102.521807
Yanjiang,104.677091
Čortanovci,20.0069251
Dongyu,121.159547
Sampaio,-9.0952451
São João da Barra,-41.0484428
Mukō,135.7023712
Morong,121.0272495
Czyżowice,18.4044199
Baixo Guandu,-41.0165586
Santa Cruz da Graciosa,-28.0156811
Taiping,-6.2634596
Vanderbijlpark,28.0645967
Karanglincak,111.6258282
San Francisco,-122.4494738
Asempapak,112.5677183
Bangeran,112.4440473
Chemnitz,12.872972
Obertyn,25.1747279
Banja Luka,17.191
Suidong,113.518911
Baikui,127.010966
Manique,-9.3719884
Bayrachky,38.60174
Zaliztsi,25.3739849
Karadaglije,18.0176034
Radeče,15.1821191
Pampa de los Guanacos,-64.3084285
Molteno,26.354462
Lebak Timur,112.7795375
Knyaginino,45.0303408
Alingsås,12.5332741
Shkodër,19.5032559
Longyuanba,114.455815
Luziânia,-47.952747
Tópaga,-72.831906
Pacar,109.6386363
Rivne,26.251617
Gakem,8.9935558
Oelaba,122.9104995
Morelos,-99.1013498
Helin,99.330641
Áyios Nikólaos,25.7164166
Okinawa Número Uno,-62.816667
Arteche,125.358562
Silodakon,113.5024
Tānk,70.3898483
Lantian,109.323479
Dzoraghbyur,44.6345848
Rehoboth,17.0893798
Privolzhskiy,46.0293715
Guanshan,118.565462
Bayan Bulag,98.9366407
Hodoš,16.3268491
Olutanga,122.8447025
Tamiso,123.0873
Ribeirão Pires,-46.4140801
Dawangzhuang,115.869854
Stari Banovci,20.2567012
Néma,-7.2598913
Bagu,116.1979749
Mawa,120.1733631
Castelões,-8.4333383
Pule,111.5349059
Caicedonia,-75.827107
Hegeng,105.877112
Kunvald,16.4894818
Zhanxu,116.429948
Tampekan,114.9739344
Fort Pierce,-80.3714326
Anzi,119.680353
Baochang,121.420114
Amfíkleia,22.5927946
Słupsk,21.050137
Mengyin,117.953621
Malunda,118.9295737
Rio Branco do Sul,-49.3164138
Layo,-71.155296
Světlá nad Sázavou,15.4039384
Tianya,109.452379
Igbaras,122.2618013
Gaya,8.9990801
Tocok,120.4201762
Janes,-9.4389381
Clamart,-2.3578005
Jingyao,117.564229
Bayan Tuohai,123.220598
Nice,7.2559678
Shenwan,113.363816
Sebina,27.2029363
Sūrak,53.2099707
Savran’,30.077048
Mushie,16.9181532
Sémé,-12.9449928
Misasi,33.0873408
Suzano,-46.3266408
Mendeleyevo,37.2339179
Corral,-73.4315987
Gibgos,123.7585154
Fushan,113.121435
Xindian,116.694361
Zhenxing,124.3602631
Staropyshminsk,60.8962022
Ellös,11.4668922
Shaheying,120.769905
Limenária,24.5762096
Marina,16.1076867
Nova Venécia,-40.4657826
Miaoqian,121.227856
Magdalena,121.030984
Angered,12.0110298
København,12.5436481
Shuiche,110.996803
Azenha,-8.4956553
Twardawa,17.99097
Trąbki Wielkie,18.5399044
Malumfashi,7.6168439
Bi’r al ‘Abd,28.2477778
Balinad,123.9133184
New Orleans,-89.98
Berlin,13.339803
Topolná,17.5377636
Třebíč,15.8795516
Calibungan,120.7234624
Vicente Guerrero,-103.9832684
Mossendjo,12.7278766
Ushumun,126.540917
Shatki,44.1197993
Krajan Puger Wetan,113.4791
Carvalheira,-8.2107063
Loma Alta,-88.5655913
Shuiyuesi,116.8578425
Heshi,116.6988851
Krajan Jabungcandi,113.4785837
Xiejiaya,126.4510829
Quintã,-8.2915385
Pio Duran,123.4584998
Margasari,109.0215438
Mantingantengah,111.1384418
Koh Tao,99.822979
Muara,100.962601
Hongwei,123.1966721
Longwu,114.020922
San Rafael,-84.0166951
Riachos,-8.5116903
Jayaraga Kaler,107.8773835
Baruchowo,19.2910855
Gangmian,112.018204
Piracanjuba,-48.9605972
Las Americas,-101.694732
Benešov nad Ploučnicí,14.3184521
Ringinrejo,112.0416754
Lluidas Vale,-77.1470783
Wailolung,119.5752764
Banjar Bias,115.4562114
Kayar,-17.1203909
Vihti,24.3256379
Huangben,121.261886
Pangansalan,108.4988269
Oxelösund,17.105134
Erong,98.397783
Shkotovo,132.3546464
Cambita Garabitos,-70.202889
Áyioi Apóstoloi,23.9199305
Oleiros,-7.9165006
Zator,19.4374699
Kertasari,107.6925674
Leran,111.4737946
Tallahassee,-84.3857442
Malvas,-77.6579077
Minzheng,113.740529
Aston,-2.569913
Zagreb,15.9513163
Debre Mark’os,37.7343987
Chaloem Phra Kiat,101.948349
Eṭ Ṭaiyiba,35.009675
Rucheng Chengguanzhen,113.68437
San Jose,-100.4277766
Sungaipuntik,114.6204667
Acacías,-73.766129
Qingkou,102.74674
Lübeck,10.7533775
San Carlos,-75.698571
Sandy Bay,-86.5627851
Pampas,-74.8659421
Songyuan,124.825117
Puro Pinget,120.35883
Linton,-2.0215836
Yaotian,114.236875
Revolucion Verde,-97.45842
Trzcinica,18.0050053
Kwidzyn,18.9597308
Kragan,111.5910078
Pak Phanang,100.1927389
Slavs’ke,23.4472258
Eséka,10.7830826
Polen,124.3754414
Požarevac,21.1842054
Dayou,116.188408
Ludishan,111.742951
Muzhou,119.296482
Antíparos,25.0406679
Usatove,30.6579315
Yongyang,110.034076
Jajce,17.2712934
København,-87.8445954
Barreiras,-8.5873037
Amberd,44.2287108
Lincheng,114.498761
Luhansk,39.307815
Phitsanulok,100.2658516
San Remigio,123.9185105
Pigcawayan,124.4239533
Diourbel,-16.2345633
Iţsā,30.7913458
Afikpo,7.9538378
Vierzon,2.0598182
København,12.5565291
Poshekhon’ye,39.1422317
Yuanbao,124.395757
Bangil,112.775101
Krujë,19.7710732
Nabunturan,126.0733316
Sarimukti Kaler,108.7146
Ulricehamn,13.4205162
Bamusso,8.941094
Pinheiral,-46.3116591
Daba,108.8822222
Benjamin Constant,-69.9550338
Urung,103.4627375
Xiushan,109.007094
Evansville,-87.5699999
Rimouski,-68.5537635
Sandaogou,115.437602
Carleton-sur-Mer,-66.0999999
Abeokuta,3.3590446
Arras,2.7425682
Feikeng,116.768358
Longgang,114.246899
Marseille,5.3835222
‘Ayn al Bayḑā,35.88871
Adela,120.9990792
Luzon,121.0529345
Snegiri,37.0330937
Nanlin,118.796877
Västervik,16.642353
Myanaung,95.3207069
Duncan,-123.7079417
Bagacay,123.9196804
Ngou,15.2180188
Qiryat Yam,35.068929
Emiliano Zapata,-96.6565439
Haarlem,4.615857
Fengshan,107.04219
Thành Phố Bà Rịa,107.1816257
Gusev,22.2106878
San Pablo,-84.051283
Taoyuan,121.3009798
Mizhou,116.122523
Taibai,107.319116
Kangar,100.1947477
Lurut,106.7246947
Chikeng,118.886931
Laban,116.447998
Alhos Vedros,-9.0096184
Paraisópolis,-45.7750681
Dulovo,27.2163113
Rawson,-57.6258993
Namwala,26.4370933
Strenči,25.692493
Ryczów,19.5512903
Baiyun,113.273288
Payaman,110.2266293
Galván,-69.9002083
Sigay,120.5350021
Huoshaoping,110.738098
Plavsk,37.29209
Nanyaojie,108.643901
Sambiyan,111.2695981
Lianyi,118.356414
Baibu,-115.244096
Condega,-86.3959473
Barrancas,-70.1158113
Mir,26.4698363
Pasadena,-118.099449
Talawi,99.5339744
Al Lubban al Gharbī,35.038365
Buliwao,121.2666702
Czechowice-Dziedzice,19.0205284
Emiliano Zapata,-99.1843676
Munkedal,11.6761027
Pico da Pedra,-25.6125131
Rassvet,40.6005314
Abaza,90.0794098
Mocoa,-76.6181655
Lokoja,6.733343
Uppsala,17.5656915
Nsanje,35.253304
Pamungguan,106.5620398
Wanjiazhuang,116.291322
Herāt,62.2040287
Ozamiz City,123.8502563
Baranovichi,26.0091684
Dolní Bečva,18.2282007
Paris La Défense,2.233089
Dimataling,123.345085
Rosh Pinna,35.542659
Al Minyā,30.7618397
Jadranovo,14.6312221
Shuangmiao,114.617827
Charagua,-63.1973233
Jagodina,21.2572719
Tucumã,-51.4309582
Puolanka,27.5126688
Odiong,122.489398
Chenfang,117.694969
San Felipe Old,122.055373
Huaqiao,118.6422409
Dongxi,104.626282
Taojiahe,115.943284
Lianga,126.0932341
Álli Meriá,22.9827384
Negombo,79.840886
Troyes,4.024099
Purut,113.0905501
Aix-en-Provence,4.9548261
San Jose,-121.89
Nyeri,36.9433591
Vólos,22.942159
Riangbao,123.7805
Sandachō,135.1517895
Mó,-8.4826853
Hitiaa,-149.3023702
Gōtsuchō,132.2241106
Makin Village,172.8
Xiaruyue,113.364619
Sofia,23.3245641
Cibeureum,106.9506175
Yi’an,151.3248343
Muarabadak,117.4086488
Cha’anpu,111.161288
Kirtipur,85.2774207
Braço do Norte,-49.1676177
Zhouxi,113.718807
Rosario de Lerma,-65.5805252
Dulce Nombre,-88.831192
Partizan,39.5788904
Dampek,111.1533456
Zhongshan Donglu,113.0239776
Viloco,-67.4985857
Babakan,106.804564
Tsukumiura,131.8737341
Shidu,115.58934
Kaya,-1.0873551
Debar,20.696064
Yevpatoriya,33.366867
Wobulenzi,32.531617
Gaoyan,128.0462031
Hantsport,-64.16544
Quiruvilca,-78.3095598
Platičevo,19.771335
Catabola,17.281417
Simo Satu,112.711668
Fray Luis A. Beltrán,-58.6694618
Aso,140.4806732
Biasong,123.713859
Donggang,124.1527051
Tianmen,110.482084
Pasirpengarayan,100.2880581
Rio de Janeiro,-43.2209394
Nezvěstice,13.5196266
Dianbu,111.013556
Kostopil’,26.4423222
Dístomo,22.6668104
Al Fukhkhārī,34.333152
Qixian,112.335468
Ngajum,112.5394091
Limoeiro do Norte,-38.0850339
Recife,-34.9319998
Pawa,123.7396635
Arnhem,5.8564699
Jieting,120.273991
Polešovice,17.3406456
Jianghai,113.111612
Tetovo,20.9713986
Hexi,117.223371
Kájov,14.2626645
Fenghuang,109.599191
Tuochuan,115.667833
Bornu Yassu,12.5807242
Hyesan-si,128.1744945
Daping,116.00509
Knyaze-Volkonskoye,135.4627446
Daijiaba,106.179842
Sumberejo,112.0237903
Gosen,139.1650556
Pirapozinho,-51.5002318
Shadui,107.709916
Miass,60.0722304
Banfora,-4.7588042
Loufan,111.797083
Arganil,-8.0537529
Trondheim,10.4024274
Dayou,116.188408
Järvakandi,24.8170215
Qulai,-117.7226392
Chuanbu,114.022298
Besançon,5.993932
Wendengying,122.117995
Kurów,22.1851171
Kurikka,25.5080144
Manzanares,-75.1538939
Gaur,85.2774207
Nantes,-1.5401497
Paradela,-6.2216678
Puerres,-77.2635038
Stara Błotnica,21.0004876
Casal da Anja,-8.9189073
Duluth,-84.1446376
Dinskaya,39.3719039
Toyohama,130.3392896
Longxian,106.864397
Maksatikha,35.9190561
Xuling,123.35235
Špišić-Bukovica,17.3018974
Xuetian,120.568856
Saidpur,88.8982666
Shinaihai,99.598035
Severoural’sk,59.9684485
Saint-Jérôme,-73.9771044
Auch,0.5815411
Sudimoro,111.3679689
Pallanchacra,-76.2356005
Zhusha,122.207215
Gorgoram,10.7048554
Ma’an,120.589457
